Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-HV-A5A3-01,0,0.025501618,0.160724626,0.007157091,0.011603075,0.066951851,0,0.011353882,0.032555851,0,0.026724606,0,0,0.172125643,0.008040202,0.102001393,0.000390702,0.015865324,0.011335369,0,0,0.003983965,0,0.477401388,0.88073169,0.656315199
TCGA-HV-A5A4-01,0,0.021005548,0.065194172,0.030903482,0,0.144606429,0,0.01334457,0.034245679,0,0.010435028,0.017099623,0,0.215392727,0.020620854,0.202533975,0.001952215,0.008259443,0.036678772,0,0,0.003861444,0,0.681896034,0.76401583,0.826133962
TCGA-HV-A5A5-01,0.035505257,0,0.060488617,0.008548839,0,0.205749851,0,0.055021006,0.043823744,0,0.057165787,0,0.0251277,0.163288437,0.026124087,0.187025069,0.008916771,0.020503354,0.03093335,0,0,0.002722622,0,0.689437261,0.773745497,0.93094449
TCGA-HV-A5A6-01,0.024844119,0,0.067891179,0,0,0.078382969,0,0.011860769,0.031657883,0,0.022451031,0,0.00599,0.282509728,0.013659243,0.092034936,0,0,0,0.023927987,0,0,0,0.724789427,0.714252471,0.655209843
TCGA-HV-A7OL-01,0.324482741,0,0,0.11049821,0,0.045777033,0,0.16816313,0.106283151,0,0,0.053160635,0.008160053,0.195602281,0.047203508,0.197928022,0,0.026747236,0.070594309,0,0,0.022416909,0,0.759238484,0.729797333,1.377017217
TCGA-HV-A7OP-01,0.030346384,0,0.086494282,0.028694469,0,0.078400839,0,0.032436093,0.020597394,0,0.022982542,0.003054396,0.002425168,0.022230664,0.006271414,0.168699673,0.000237289,0,0.009913323,0,0,0.010654304,0,0.25932978,0.975318182,0.523438234
TCGA-HV-AA8V-01,0.00906078,0.002750215,0.091906354,0.02068865,0,0.084911816,0,0.02361897,0.050877252,0,0.01796987,0.016972661,0.00152155,0.265858228,0.007082165,0.191356156,0.009141998,0.016369552,0.063391828,0,0,0.00575603,0,0.763241076,0.710376324,0.879234073
TCGA-HV-AA8X-01,0.003604676,0.006864042,0.054140317,0.004039264,0,0.087952272,0,0.004304354,0.029428285,0,0.006105161,0.023318486,0.000152848,0.111203854,0.010352334,0.126728003,0.015376644,0.016187689,0.093836443,0,0,0.001888771,0,0.354729955,0.936761943,0.595483441
TCGA-HZ-7289-01,0.028515993,0,0.003387713,0.034850157,0,0.107348304,0,0.005025587,0.059425658,0,0.031637531,0.038856985,0.007997159,0.107195716,0.001836757,0.046748366,0,0.001424006,0.023206317,0,0,0.000442916,0.03,0.177339941,1.028221188,0.497899166
TCGA-HZ-7918-01,0.025878067,0.015729862,0.036728594,0.091984821,0,0.353411287,0.01771912,0.061203235,0.03976222,0.000245776,0.050383239,0,0.053103934,0.134105973,0.140050501,0.280887139,0.046994572,0,0.05193204,0,0,0.01480838,0,0.688641416,0.770679736,1.414928759
TCGA-HZ-7919-01,0.010899659,0,0.032180928,0.005689406,0,0.220093996,0.005463919,0.030822723,0.020908808,0,0.009001312,0.027349644,0.025057188,0.069361509,0.039790505,0.196611769,0.020373548,0.032216664,0.107292472,0,0,0,0,0.642143815,0.803353889,0.853114049
TCGA-HZ-7920-01,0.139854134,0,0.010425276,0.107881577,0.01551899,0.235403152,0.02048387,0,0.019062915,0,0.047341723,0,0.098732919,0.013820965,0.054384023,0.280949217,0.003134992,0.005698937,0.116116879,0,0,0.014649679,0,0.694868047,0.776807503,1.183459247
TCGA-HZ-7922-01,0.102339242,0,0.025013865,0.019013445,0,0.166989465,0.001639141,0.027416737,0.025011236,0,0.001664615,0.006415088,0.014763599,0.119657316,0.045789078,0.177491629,0.017776806,0.011956945,0.100232517,0,0,0.017511056,0,0.645872644,0.801106375,0.88068178
TCGA-HZ-7923-01,0.110468433,0,0.05903715,0.071801382,0,0.32786965,0.018496103,0.033046734,0.03930577,0,0.067195621,0,0.088448919,0.046719459,0.02236226,0.32529007,0.067863016,0.064738425,0.115570883,0,0,0.018997953,0,0.772082311,0.746154734,1.477211828
TCGA-HZ-7924-01,0.056241947,0.011035562,0.035502303,0.043580186,0.003600642,0.233492646,0,0,0.017615066,0,0.04121494,0,0.007676312,0.001777045,0.018704843,0.24003827,0,0.015270159,0.17863788,0,0,0.003013814,0,0.56630428,0.839382529,0.907401616
TCGA-HZ-7925-01,0.047680499,0,0.018654148,0,0,0.186754565,0,0.009859819,0.053289762,0,0.019413094,0,0.002013991,0.218042874,0.003891079,0.312580834,0,0.044098398,0.029772954,0,0.005324743,0.050827194,0,0.533839727,0.8469787,1.002203952
TCGA-HZ-7926-01,0.221557685,0,0,0.080606234,0.008146479,0.145268353,0.015649666,0.016082599,0.037184765,0,0.024895779,0,0.027617724,0.058866199,0,0.162131339,0.02118986,0.061272354,0.060954245,0,0.001835867,0.006185601,0,0.625017501,0.809695293,0.94944475
TCGA-HZ-8001-01,0.126637722,0,0.007217626,0.09447929,0,0.156960202,0,0.05430616,0.067600185,0,0.000299225,0.016243423,0.075991496,0.102692696,0.028467546,0.392341183,0.013944903,0.005102435,0.141914233,0,0,0.01817616,0,0.821009433,0.702499924,1.302374487
TCGA-HZ-8002-01,0.053518978,0,0.022301147,0.065064896,0,0.240220981,0,0.017353704,0.011944329,0,0.011220053,0.014567828,0.082836491,0.103415536,0.015233084,0.263616139,0.022632591,0.025098268,0.093808741,0,0,0.01244756,0,0.759392913,0.73907853,1.055280327
TCGA-HZ-8003-01,0.08575766,0.001055266,0.023765413,0.055010274,0,0.280696176,0.009610584,0.025176555,0.023886347,0,0.03694375,0,0.039199051,0.241142228,0.061700709,0.275494442,0,0.018997074,0.057139242,0,0,0.017842596,0,0.74823626,0.733105653,1.253417366
TCGA-HZ-8005-01,0,0.001700794,0.020126012,0.018667447,0,0.156359092,0.013796289,0.00762855,0.00593786,0,0.071744207,0,0.00522548,0.154411659,0.111871579,0.225812038,0,0,0.040269191,0,0,0.007662801,0,0.618050714,0.797356375,0.841212997
TCGA-HZ-8315-01,0.007234027,0.022363071,0.060445182,0.002348277,0,0.204454029,0.009555962,0.037657286,0.014757951,0.009610105,0.006902066,0.015678206,0.018450198,0.15349161,0.094170875,0.323598593,0.014406491,0.014610398,0.11668385,0,0,0.012051395,0,0.616668617,0.809498549,1.138469572
TCGA-HZ-8317-01,0.049233857,0,0.058618321,0.000535901,0,0.129639129,0,0.005265439,0.016712261,0,0.01704339,0.006276614,0.020793903,0.074249454,0.014240791,0.237732465,0,0.031142796,0.065918184,0.038400804,0,0.029145179,0,0.533023026,0.854361072,0.794948489
TCGA-HZ-8519-01,0.075679274,0,0.034707674,0.056396281,0,0.237426209,0,0.036493012,0.010881819,0,0.025645893,0,0.017784106,0.124679841,0.044344505,0.215542725,0.027235151,0,0.074211741,0,0,0.000354222,0,0.737672358,0.750366641,0.981382454
TCGA-HZ-8636-01,0.004212634,0.003311845,0.029970832,0,0,0.216054738,0.007593433,0.020174623,0.028104993,0,0.030065883,0,0.066831431,0.190961654,0.028815893,0.263928303,0.021373862,0.027628879,0.052063762,0.005629026,0,0.006710056,0,0.804989247,0.694544943,1.003431848
TCGA-HZ-8637-01,0.123251191,0.029867904,0.019409034,0.098633681,0,0.231936065,0.043687385,0.070233227,0.114951933,0,0.040184793,0.033428406,0.034511752,0.324504139,0.226966798,0.460648912,0.022017197,0,0.118892014,0,0,0.030926766,0,0.787928084,0.707443611,2.024051196
TCGA-HZ-8638-01,0.037916934,0,0.087694212,0.056199601,0,0.186234054,0,0.030525564,0.014170717,0.008785547,0.062104903,0,0.038738298,0.018065382,0.097417466,0.120757246,0,0.001667111,0.051258308,0.015379131,0,0.042258222,0,0.43023045,0.902055837,0.869172695
TCGA-HZ-A49G-01,0.015281829,0,0.059399955,0.022881507,0,0.190768657,0.016980369,0.016426063,0.054136466,0,0.022390426,0,0.120105308,0.383775688,0.01975092,0.228305391,0,0.01669746,0.055283887,0,0,0,0,0.85459347,0.640671498,1.222183926
TCGA-HZ-A49H-01,0.069574349,0,0.056141329,0.100308831,0,0.268455454,0.019119086,0.03382732,0.024797053,0,0.046106796,0,0.04844653,0.019671404,0.053032861,0.271514245,0.027937263,0.031341174,0.123004541,0.016402777,0,0.023678622,0,0.701503948,0.778306544,1.233359636
TCGA-HZ-A49I-01,0.076895978,0,0.025345091,0.047800811,0,0.074674742,0,0.037155924,0.071927718,0,0.034086667,0,0.296759812,0.260446031,0.010160173,0.160612806,0,0.030161394,0.029896012,0,0,0,0,0.798621446,0.692464487,1.15592316
TCGA-HZ-A4BH-01,0.057960977,0.091137567,0.014333404,0.064747491,0,0.116536502,0.004303719,0.085753984,0.042004499,0,0.03210677,0,0.002244135,0.242057883,0.08550185,0.215082557,0,0.030065743,0.046940172,0,0,0,0,0.795043885,0.703273252,1.130777254
TCGA-HZ-A4BK-01,0.031752341,0,0.031387037,0.08353124,0,0.116061675,0,0.027254374,0.093771789,0,0.034251046,0,0.078645161,0.225779845,0.023738234,0.209989112,0,0,0.089061499,0,0,0,0,0.811604776,0.697059254,1.045223353
TCGA-HZ-A77O-01,0.00303058,0.011812659,0.022193955,0.028333052,0,0.041946065,0,0.017081698,0.056920394,0,0.024838939,0.010369141,0.007911742,0.161010766,0.045328558,0.212802463,0.019519175,0.000144434,0.0371617,0,0,0.011267259,0,0.713170329,0.740209122,0.71167258
TCGA-HZ-A77P-01,0.049359349,0,0.030287917,0.076342524,0,0.093206505,0,0.023788117,0.020243691,0,0.032490922,0.001695552,0.039614937,0.053654511,0.022083733,0.337714497,0,0.00367788,0.092334844,0,0,0,0,0.696578846,0.766988108,0.876494978
TCGA-HZ-A77Q-01,0.230026208,0,0.000700687,0.078953953,0,0.156600969,0.020174894,0.028296054,0.048632121,0,0.036840495,0,0.059554751,0.332246346,0.024575246,0.247201011,0.002220531,0.028760001,0.084427261,0,0,0.030913354,0,0.732299295,0.741263885,1.410123883
TCGA-HZ-A8P0-01,0.049350151,0,0.069968484,0.013026384,0,0.090237243,0,0.020396038,0.034500957,0,0.037184785,0,0,0.212474593,0.008746772,0.151576195,0,0,0.013183481,0.006288864,0,0.019254842,0,0.668651558,0.770698546,0.72618879
TCGA-HZ-A8P1-01,0.034828479,0,0.052302557,0,0,0.160074529,0,0.007456478,0.024377243,0,0.028810075,0.001276728,0.00998426,0.078228191,0,0.143464516,0,0.003004198,0.010708539,0,0.001614435,0,0,0.475961544,0.881106859,0.55613023
TCGA-HZ-A9TJ-01,0.030934547,0,0.082311264,0.020535324,0,0.074063946,0.004175922,0.012569165,0.042013416,0,0.005300487,0.004054624,5.63E-05,0.163108395,0.020972229,0.150703129,0,0.013802881,0.043652878,0,0,0,0,0.473316632,0.881784508,0.668254527
TCGA-IB-7644-01,0.005299469,0,0.004095075,0.020177833,0,0.243110885,0,0,0.041649929,0,0.007106846,0.015652628,0.021662745,0.060574274,0.004506687,0.174365086,0.02896164,0.026447853,0.060286671,0,0,0.008396893,0,0.583797423,0.826670634,0.722294514
TCGA-IB-7645-01,0.092329836,0,0,0.064531668,0,0.292088468,0.032255129,0.013561833,0.041204673,0.005223487,0.045631395,0,0.04900381,0.202636023,0.047465171,0.390821365,0.01721554,0.028802044,0.039583389,0,0,0.01287614,0,0.750040875,0.731085596,1.37522997
TCGA-IB-7646-01,0.027033608,0,0.00641429,0.018695675,0,0.157763204,0.037324349,0.0410752,0.01056935,0,0.024302163,0.018084105,0.024740244,0.151173476,0.065997166,0.288931116,0.001117197,0.075653062,0.069315892,0,0,0.056648738,0,0.594884349,0.818072606,1.074838834
TCGA-IB-7647-01,0.265584523,0,0,0.028848896,0,0.268191282,0.025834062,0.024137549,0.027442524,0,0.01934814,0,0.026910565,0.080479128,0.021361203,0.290439933,0.01372434,0.037991688,0.06777237,0,0,0.004790201,0,0.765363885,0.733303148,1.202856405
TCGA-IB-7649-01,0.02103792,0,0.019875231,0.077113511,0,0.224854852,0.013387587,0,0.043507857,0,0.013376627,0,0.144292717,0.141238936,0.026032113,0.228070989,0.027248495,0.028513839,0.173322213,0,0,0,0,0.803953876,0.716404941,1.181872886
TCGA-IB-7651-01,0.039492373,0,0.024569087,0.061633048,0,0.218319992,0.034727301,0.038772537,0.024469182,0,0.04803251,0,0.007467243,0.172903928,0.121260347,0.24098477,0.018636803,0,0.09584324,0,0,0,0,0.647242794,0.792153318,1.14711236
TCGA-IB-7652-01,0.025166153,0,0.016224357,0.013557273,0,0.125363689,0,0.0129569,0.030806677,0,0.00864844,0.006304871,0.187732413,0.194460207,0.004851208,0.314305967,0.004203983,0.011290228,0.065554615,0,0,0,0,0.728683379,0.728631676,1.021426982
TCGA-IB-7885-01,0.060458584,0.017171307,0.013327388,0.072493626,0,0.187115913,0,0.028445006,0.081296164,0,0.01061984,0.013744457,0.027638261,0.15332025,0.04117892,0.306583482,0.004022242,0.032062287,0.039704948,0,0,0.042211866,0,0.651619333,0.789484523,1.131394543
TCGA-IB-7886-01,0.003985142,0,0.028110606,0,0,0.212204669,0.013342929,0.030524401,0.016469113,0,0.015064006,0.021755891,0.017789453,0.108637647,0.071623465,0.328729713,0.001548626,0.009549915,0.085634658,0,0,0,0,0.719429582,0.748089845,0.964970232
TCGA-IB-7887-01,0.027441643,0,0.036902723,0.087217907,0,0.141215283,0.003138347,0.013249914,0.057729981,0,0.047822321,0,0,0.107140471,0.029389971,0.122046283,0.021570394,0,0.06167486,0,0,0.034407536,0,0.431700877,0.901482955,0.790947634
TCGA-IB-7888-01,0.224976203,0,0,0.094594868,0,0.25864018,0.026253393,0.008230606,0.053522615,0,0.061187859,0,0.076611757,0.024181239,0.028435111,0.361665668,0.002575678,0.016216096,0.081394307,0,0,0.047243338,0,0.616467512,0.813933941,1.365728917
TCGA-IB-7889-01,0.104536123,0.039027331,0.012357403,0.107704884,0.011698989,0.139586483,0,0.014590819,0.04137128,0,0,0.020507372,0.070324038,0.276065541,0.033791518,0.236713966,0,0.008305097,0.080739912,0,0,0.00099009,0,0.857303818,0.662801843,1.198310845
TCGA-IB-7890-01,0.006900586,0.000918904,0.02375709,0.011178057,0,0.119224822,0.000141906,0,0.013793668,0,0.027167066,0,0,0.253235359,0.003721264,0.266596364,0,0.006592903,0.061222884,0,0,0.004954296,0,0.819391353,0.640534478,0.799405168
TCGA-IB-7891-01,0.05386151,0,0.04136935,0.060573453,0,0.193286764,0.021130278,0.035280819,0.050951789,0,0.006372667,0,0.049366559,0.165302891,0.076027869,0.26970868,0.037311758,0.016679906,0.083090347,0,0,0.010562201,0,0.75547771,0.739900947,1.170876841
TCGA-IB-7893-01,0.02404536,0,0.014710781,0,0,0.19369668,0.01101252,0,0,0.006622113,0.019832868,0,0.003266081,0.294921463,0.007252956,0.223695536,0,0.020281955,0.037079322,0,0,0.006463995,0,0.757524393,0.693012263,0.862881629
TCGA-IB-7897-01,0.091906651,0,0.036266757,0.124444937,0,0.359368346,0.016264588,0,0.028125829,0.013920355,0.003453958,0,0.088232761,0.068535235,0.037611048,0.269722827,0.019900641,0.034363215,0.090286261,0,0,0.010366112,0,0.743043966,0.749299589,1.29276952
TCGA-IB-8126-01,0.151483982,0,0.015694509,0.120152476,0,0.236919756,0.019680472,0.074803232,0.010509955,0.067634018,0.004700617,0,0.018604742,0.056414907,0.042621084,0.269402259,0,0.025202737,0.068691547,0,0,0.017103238,0,0.767119076,0.730521345,1.19961953
TCGA-IB-8127-01,0.002468924,0.009881961,0.027551568,0.019685426,0,0.200769433,0.010837192,0.013267879,0.041224175,0.020581473,0.025944414,0,0.041518135,0.222024621,0.020922089,0.271312423,0,0.027090304,0.063687794,0,0,0,0,0.77763549,0.707406969,1.01876781
TCGA-IB-A5SO-01,0.176825585,0.02908994,0.048931089,0.057087785,0,0.123689105,0.014190002,0.037159716,0.036475808,0,0.025558929,0,0,0.333019936,0.023016548,0.246645537,0,0.028275924,0.051356511,0,0,0,0,0.79297272,0.697261481,1.231322416
TCGA-IB-A5SP-01,0.025439959,0,0.006575888,0,0,0.120632993,0,0.008860017,0.035758838,0,0.007633717,0.032916877,0.005421437,0.192904502,0.012147451,0.167556948,0.000544318,0.01868852,0.059098118,0,0,0,0,0.567815273,0.827694038,0.694179582
TCGA-IB-A5SQ-01,0.049919817,0.017311903,0.006293959,0.043943262,0,0.148105492,0,0.020166553,0.047462793,0,0.01823163,0,0.013741352,0.312745655,0.029310331,0.27962556,0.01164549,0.028679071,0.039407583,0,0,0.001129793,0,0.831510449,0.649345252,1.067720245
TCGA-IB-A5SS-01,0.04048448,0,0.01780338,0.007941547,0,0.115466769,0,0.028418543,0.031196896,0,0.025506117,0.010226262,0.02920322,0.322738803,0.019217414,0.253987349,0,0.01381098,0.050930053,0,0,0.009892885,0,0.682301638,0.749918644,0.976824698
TCGA-IB-A5ST-01,0.511217837,0,0,0.088595385,0,0.251211407,0,0.046778814,0.068717126,0,0.083658237,0,0.020552332,0.294853,0.047468141,0.299547306,0,0,0.006782558,0.011315524,0,0.031402604,0,0.783116623,0.703283456,1.762100271
TCGA-IB-A6UF-01,0.012654879,0,0.083845131,0.015885886,0,0.099361381,0,0.003550997,0.001766093,0,0.011513014,0.006663512,0.037942053,0.067786036,0.010038348,0.195611131,0.000547064,0.009514481,0.077485784,0,0,0.010483646,0,0.389843174,0.920948043,0.644649437
TCGA-IB-A6UG-01,0.162227305,0.001429205,0.061511415,0.073536781,0,0.065628541,0,0.067589625,0.064304534,0,0.001727993,0.020767398,0.023217903,0.103780789,0.018501231,0.117736872,0,0.009163898,0.065954058,0,0,0.00253225,0,0.529429624,0.858342427,0.8596098
TCGA-IB-A7LX-01,0.024837492,0,0.129413456,0.047473576,0,0.089828608,0,0.032957748,0.016962427,0,0.039302367,0,0,0.135762157,0.021001617,0.104926052,0,0.011140357,0.031200902,0,0,0.001005177,0,0.462675921,0.888665594,0.685811937
TCGA-IB-A7M4-01,0.08060085,0.011499558,0.010157915,0.101295476,0,0.141010657,0,0.062271037,0.055518707,0,0.021654254,0,0,0.172912125,0.040290168,0.148147415,0,0.02262782,0.008147011,0,0,0,0,0.775787704,0.710167132,0.876132992
TCGA-IB-AAUM-01,0.070333289,0,0.060669814,0.075958837,0,0.120792911,0,0.042252204,0.03395294,0,0.030764193,0,0.027834424,0.17584952,0.021134346,0.1696408,0,0.010812153,0.050259129,0,0,0,0,0.783155179,0.722699705,0.89025456
TCGA-IB-AAUN-01,0.033325596,0,0.061233854,0.032303629,0,0.081338335,0.02498394,0.031816847,0.024479658,0,0.031621286,0.007453408,0.011384418,0.092163486,0.053264345,0.16658422,0.011069458,0.017738691,0.05180891,0,0.001531516,0,0,0.619601419,0.815828071,0.734101597
TCGA-IB-AAUO-01,0,0.024069772,0.076648426,0.052240372,0,0.153296524,0,0.02553713,0.077235366,0,0.029069889,0.06134918,0.02637728,0.055711092,0.022141587,0.173427132,0,0.089871765,0.081021102,0,0,0.006619173,0,0.484096681,0.878713658,0.954615789
TCGA-IB-AAUP-01,0.51978802,0.228456379,0,0.103071648,0.044251311,0.272461921,0.00684998,0.105490163,0.059552886,0,0.041596702,0,0.00717085,0.170057176,0.034717669,0.290902329,0,0.037096803,0.059994595,0,0,0,0,0.877174392,0.638141728,1.981458432
TCGA-IB-AAUQ-01,0.014622336,0,0.094179518,0.015303037,0,0.102477458,0,0.011382033,0.050781295,0,0.022095824,0,0,0.207270258,0.008315986,0.235982616,0,0.011908158,0.073047899,0,0,0,0,0.690463773,0.761784245,0.847366417
TCGA-IB-AAUR-01,0.702702248,0.166412717,0,0.174167133,0,0.253114555,0,0.14090456,0.15275185,0,0.041677655,0,0.041420986,0.162640253,0.004208026,0.230608956,0,0.094745732,0.072969106,0,0,0,0,0.880673187,0.629214947,2.238323779
TCGA-IB-AAUS-01,0.036018454,0.01247206,0.037330039,0.052163511,0,0.208487117,0.022588705,0,0.06733425,0,0.083160817,0,0.042582414,0.386317707,0.014960195,0.622666375,0.027138507,0.039780447,0.126565809,0,0,0.016629209,0,0.717642508,0.736104333,1.796195617
TCGA-IB-AAUT-01,0.015100842,0.014826207,0.044039653,0.123444609,0,0.301935488,0,0.036981878,0.021575316,0,0.003706386,0.018258973,0.011307043,0.146121493,0.041906779,0.298045832,0.022455815,0.00198791,0.07659809,0,0,0.010046087,0,0.735739207,0.743024322,1.188338401
TCGA-IB-AAUU-01,0,0.013840382,0.029156554,0.024810624,0,0.147659822,0,0.010641981,0.052508176,0,0.002149239,0.01944025,0.139917098,0.139422789,0.004724418,0.185488246,0.023920492,0.041347345,0.07216908,0,0,0,0,0.6620161,0.788406794,0.907196495
TCGA-IB-AAUV-01,0.100049322,0.073388195,0.018716748,0.148189672,0,0.287336574,0,0.020934179,0.035568199,0,0.011934865,0.000633062,0.017613836,0.109434551,0.026166189,0.363133062,0.027801978,0,0.065799862,0.005609113,0,0.013070711,0,0.71492206,0.757927014,1.325380118
TCGA-IB-AAUW-01,0.166923367,0,0.04994221,0.070441313,0,0.186187504,0.002260479,0.029138351,0.009544615,0,0.045037977,0,0.044618468,0,0.055751122,0.26014702,0,0,0.063058723,0,0,0.020122258,0,0.633768956,0.807691443,1.003173407
TCGA-L1-A7W4-01,0.044990998,0,0.084828856,0.002278241,0,0.064320999,0,0.047604757,0.011240781,0.00252208,0,0.013387712,0,0.143419563,0.010595337,0.133837656,0,0.021666673,0.026804161,0,0,0.005366136,0,0.547477755,0.845336623,0.612863951
TCGA-LB-A7SX-01,0,0.057494963,0.229394903,0.070005531,0,0.167503508,0,0.068961267,0.024284795,0,0.014356881,0.009860606,0.00579147,0.141119801,0.005848465,0.130569012,0,0.006060253,0.034181949,0.014449333,0,0.012405706,0.17,0.113151201,1.031483285,0.992288445
TCGA-LB-A8F3-01,0.021204399,0,0.093578305,0.024930195,0,0.062383744,0,0.017316227,0.03845229,0,0,0.023707814,0.021505256,0.084605245,0.014412268,0.181234345,0,0,0.020894038,0,0,0.019773462,0,0.431064141,0.902232509,0.623997587
TCGA-LB-A9Q5-01,0.00504365,0.028491958,0.021878922,0.038212892,0,0.138908917,0,0.013348826,0.043186302,0,0.00357195,0.021838028,0.063631493,0.200008674,0.028830263,0.247157612,0.0285341,0.020429277,0.043146985,0,0.012661297,0.039538495,0,0.654270636,0.782930783,0.998419639
TCGA-M8-A5N4-01,0,0.012380816,0.071880606,0.026958936,0,0.104704884,0,0.008825695,0.044356385,0,0.020578865,0.025785238,0.038803062,0.227662474,0.057356121,0.221880223,0,0.024503241,0.030699043,0,0.003732899,0.042828381,0,0.580708676,0.822331534,0.962936868
TCGA-OE-A75W-01,0,0.000666851,0.050331271,0.089402402,0,0.24151791,0,0.014981174,0.019788932,0,0.027609604,0.010640183,0.00674127,0.233647072,0.027895781,0.160657363,0,0.034736423,0.029034233,0,0,0.001504628,0,0.703249284,0.750480439,0.949155099
