Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-2J-AABP-01,0.001224652,0.010038662,0.005323769,0.091780157,0,0.093300377,0.025692799,0.103029052,0.071892872,0,0.061187493,0.01347456,0.011939809,0.287743945,0.121512918,0.473164955,0,0,0.0076267,0,0,0.003894976,0,0.821387918,0.648465959,1.382827699
TCGA-2J-AABR-01,0.041947831,0,0.007070047,0.126632701,0,0.245960419,0.007464642,0.053726318,0.061610682,0,0.011892207,0.027287786,0.034622206,0.05995235,0.056206832,0.330765075,0.012658637,0.03507839,0.074307502,0,0,0.008088716,0,0.715345691,0.753553198,1.195272342
TCGA-2J-AABT-01,0.014365416,0,0,0.032413139,0,0.199985914,0.006373128,0.000812935,0.058974939,0,0.026910646,0,0.087750077,0.113878066,0.022549831,0.360473674,0,0.044548536,0.02901266,0,0,0,0,0.762670305,0.707881285,0.998048961
TCGA-2J-AABU-01,0.043337893,0.012132739,0,0.03314022,0,0.142279744,0,0.025318235,0.067474739,0,0.034231087,0.008894677,0.004836842,0.135954748,0.015879551,0.167384244,0,0.010338948,0.045442429,0,0,0,0,0.622892485,0.800874424,0.746646097
TCGA-2J-AABV-01,0.002132944,0.013094544,0,0.089316358,0,0.102619226,0,0.021047416,0.05816242,0,0,0.052818617,0.041651249,0,0.006622663,0.160313071,0.012143195,0.012251413,0.113954916,0,0,0.003637807,0,0.520870776,0.857467458,0.689765838
TCGA-2L-AAQA-01,0,0,0.002376686,0,0,0.173455604,0,0.008336593,0.027144371,0,0.018505591,0.010080439,0,0.296012686,0.001560741,0.10912854,0.001234736,0.000776245,0,0.047888876,0,0,0,0.657682116,0.756268441,0.696501107
TCGA-2L-AAQE-01,0.045635786,0.062246692,0,0.057242395,0,0.120379263,0,0.06659013,0.086845521,0,0.021279639,0.007397218,0,0.161268349,0.003361556,0.09384979,0,0.043602454,0.025499124,0,0,0,0,0.657503925,0.781357779,0.795197916
TCGA-2L-AAQI-01,0,0.026387145,0,0.007071707,0,0.190459162,0,0.003750583,0.035560557,0,0,0.035524551,0.002457401,0.196835787,0.016877151,0.199066379,0,0,1.69E-05,0.010849835,0,0.006501484,0,0.612579004,0.795187281,0.731358657
TCGA-2L-AAQJ-01,0.128812741,0.00809992,0,0.025784037,0,0.12127739,0,0.092215019,0.059616433,0,0,0.050310626,0,0.224245892,0.04005468,0.160029883,0,0,0,0.015478692,0.003544564,0,0,0.661913726,0.773539993,0.929469878
TCGA-2L-AAQL-01,0.024966468,0,0.000170986,0.044044282,0,0.214307967,0,0.000480818,0.005766281,0,0,0.061342855,0.024583776,0.129400837,0.036815555,0.284581517,0.011777024,0.008457064,0.050116238,0,0,0,0,0.61691256,0.800281576,0.896811667
TCGA-2L-AAQM-01,0.035776877,0,0.001484993,0.007682373,0,0.057643355,0,0.04449193,0.062839857,0,0.062707908,0.03225728,0.046133496,0,0.010592876,0.105370691,0,0,0.051787987,0,0,0.002111224,0,0.286328793,0.96807739,0.520880847
TCGA-3A-A9I5-01,0.103488922,0.001235327,0.003636095,0.029259308,0,0.099603933,0,0.066593484,0.068244227,0,0,0.035071332,0.007124024,0.16043963,0.005784924,0.144603342,0,0.008160325,0,0.060493607,0,0.008710821,0,0.512757818,0.85997708,0.802449302
TCGA-3A-A9I7-01,0.101826574,0.034159289,0,0.063414424,0,0.178499855,0,0.072598498,0.07735085,0,0.023599046,0.029515285,0.008203699,0.113439989,0.038753898,0.199345879,0,0.009285885,0.072655806,0,0,0,0,0.66809055,0.782706876,1.022648976
TCGA-3A-A9I9-01,0.006477794,0.014256031,0.001212978,0.062323099,0.013374175,0.136653768,0,0.020197791,0.041277302,0,0.002120469,0.04519446,0.043887703,0.115639496,0.014156234,0.237419632,0.007402577,0.003796849,0.024018305,0.012740215,0,0.016040254,0,0.676586873,0.766477644,0.818189132
TCGA-3A-A9IB-01,0,0.005545394,0,0,0,0.160606519,0,0.012372107,0.033051628,0,0,0.05392387,0,0.189544598,0.02465077,0.282739322,0,0.007918436,0.071727734,0,0,0.004750344,0,0.742536294,0.70983061,0.84683072
TCGA-3A-A9IC-01,0.018437955,0,0,0.00957241,0,0.181537875,0,0.013480409,0.045364413,0,0.032231026,0.016054015,0,0.131434333,0.014500226,0.256037704,0.005106789,0.01027575,0.034454884,0.010654114,0,0.02638904,0,0.559785382,0.83225063,0.805530943
TCGA-3A-A9IH-01,0.015535051,0.014874235,0,0.015873576,0,0.131286002,0,0.048901085,0.024703623,0,0,0.031610549,0.015352349,0.114137963,0.027315909,0.188065096,0.018257807,0.032056172,0.020511227,0,0,0.000310328,0,0.56893956,0.829117611,0.698790972
TCGA-3A-A9IJ-01,0.002800034,0,0.006438066,0.007347258,0,0.090984222,0,0.062793714,0.005162696,0,0.017906085,0.002179412,0.037019339,0,0,0.139601283,0,0.003855816,0.037792408,0,0,0.002144321,0.02,0.183230647,1.015176827,0.416024654
TCGA-3A-A9IL-01,0.035701377,0,0.001303525,0.01203055,0,0.155891447,0,0.025045416,0.039390065,0,0.026545847,0.010566663,0.017650966,0,0.005317136,0.171190922,0,0.00759274,0.083956166,0,0,0,0,0.313377186,0.955671768,0.592182817
TCGA-3A-A9IN-01,0.077909397,0,0.021481651,0.02368558,0,0.109745061,0,0.095330688,0.019297975,0,0.025901959,0.003638941,0.012842882,0.02644298,0.013894185,0.211257461,0,0,0.037132841,0.004234726,0,0,0,0.336230202,0.944864077,0.682796329
TCGA-3A-A9IO-01,0.072262386,0,0.011427781,0.028866227,0,0.080876053,0,0.029606937,0.016067758,0,0.032394286,0.017258723,0.014024798,0.076892854,0,0.0950822,0.00019854,0.01589055,0.043009735,0,0,0,0.12,0.115729748,1.036569485,0.53385883
TCGA-3A-A9IR-01,0.029250848,0,0.001379765,0.040590393,0,0.164898612,0,0.027229794,0.0678731,0,0.002966323,0.030732643,0.024230189,0,0.024306399,0.151779198,0.000812689,0,0.075200671,0,0,0.001148636,0.14,0.112715811,1.044082202,0.64239926
TCGA-3A-A9IS-01,0.005899953,0,0.01799146,0.00610678,0,0.087015947,0.00223343,0.029447733,0.010478928,0,0.043051343,0.003593522,0.033867466,0.011811907,0,0.085774476,0,0.001101056,0.066934314,0,0,0.00055493,0.27,0.070267485,1.054383151,0.405863246
TCGA-3A-A9IU-01,0.020233906,0.032462309,0.0126815,0.01762617,0,0.084294942,0,0.046252408,0.015541156,0,0.004246183,0.026146933,0,0.268414793,0.017935115,0.104039995,0,0.014478763,0.039661852,0,0,0,0,0.697043262,0.736959741,0.704016024
TCGA-3A-A9IV-01,0.036679467,0,0.002096867,0.004482981,0,0.030896957,0,0.007549476,0.047974197,0,0.003979363,0.0274804,0,0.142332105,0.007396514,0.161885288,0,0,0.024209928,0,0,0.004728407,0,0.348337996,0.95399502,0.501691949
TCGA-3A-A9IX-01,0.118060906,0.045254089,0,0.086789252,0,0.233364248,0,0.075776819,0.080030333,0,0.023752755,0.00344168,0.090117217,0.019267429,0.005726135,0.231047982,0.042601895,0.083461176,0.073097916,0.008040739,0,0,0,0.816466974,0.710603489,1.21983057
TCGA-3A-A9IZ-01,0.018580284,0,0,0,0,0.137100612,0,0.036901899,0.053893775,0,0.019633716,0.037705656,0,0.124045129,0.034305912,0.117533348,0,0.006269223,0,0.051132894,0.018845081,0.044219583,0,0.257858295,0.98462461,0.700167113
TCGA-3A-A9J0-01,0.028332446,0.003992904,0.037258953,0.028498478,0,0.077661477,0,0.024642264,0.02854984,0,0.007228117,0.017008607,0,0.288686665,0.015161647,0.172457543,0,0,0,0.027786152,0,0.001358397,0,0.735258804,0.699834537,0.75862349
TCGA-3E-AAAY-01,0.046671184,0,0,0.057230274,0,0.259345504,0,0.039698049,0.016363634,0,0.029896479,0.003046531,0.009880076,0.140089871,0.037388814,0.377154506,0.02478193,0.01181859,0.031655831,0.011852312,0,0.030904216,0,0.670117816,0.769105446,1.127777802
TCGA-3E-AAAZ-01,0.038413425,0,0.009207125,0.022735494,0,0.137976838,0,0.037130395,0.014354178,0,0.036041298,0,0.010489361,0.063101018,0.005474077,0.176449844,0.001821726,0.008195181,0.068974292,0,0,0.000893879,0,0.553375902,0.841708949,0.631258131
TCGA-F2-6879-01,0.036454498,0,0.00188698,0,0,0.205491157,0,0.015653157,0.035765899,0,0.013931132,0.002867213,0.007886957,0.160118002,0.02314766,0.120896057,0.011894844,0.003536733,0.049381877,0,0,0.006777552,0,0.594913165,0.814104113,0.695689717
TCGA-F2-6880-01,0.047537088,0,0.001550289,0.034678186,0,0.100985604,0,0.021869276,0.009875737,0,0.033382897,0,0.016194712,0.021540321,0.005996012,0.118447686,0,0,0.083582648,0,0,0,0,0.297138615,0.96173955,0.495640456
TCGA-F2-7273-01,0.044638563,0,0.000670685,0.038208502,0,0.348850373,0.015115952,0,0.00385594,0,0.070458643,0,0.032140196,0.085442306,0.023061692,0.317394443,0.005845829,0.036605699,0.098198966,0,0,0.0084796,0,0.686655075,0.769603139,1.128967388
TCGA-F2-7276-01,0.143569912,0,0,0.051769538,0,0.270352045,0,0.038055457,0.047782462,0,0.03917709,0,0.029291838,0.191004276,0.061274154,0.224541214,0,0,0.029259934,0.027458088,0,0.018656026,0,0.806938795,0.69586648,1.172192035
TCGA-F2-A44G-01,0,0.018872065,0,0.00447388,0,0.145397404,0,0.019080364,0.032869515,0,0,0.057947344,0,0.208990341,0.038139801,0.185684856,0.007518026,0.062164498,0.040068127,0.023243387,0.000248336,0.041373001,0,0.41450994,0.911641633,0.886070944
TCGA-F2-A44H-01,0,0.013333877,0,0.007564091,0,0.163618533,0,0.000826764,0.042472746,0,0.022865324,0.020785238,0.059634906,0.455664094,0.015594455,0.165938718,0.006250043,0.015620448,0,0.056963663,0,0.000526261,0,0.85471557,0.581765295,1.047659161
TCGA-F2-A7TX-01,0.053952247,0,0,0.085482011,0,0.201906948,0.016895699,0.052697708,0.059587451,0,0.023633097,0.057954966,0.023351947,0.063158363,0.117007106,0.216316566,0,0,0.027861775,0.001217022,0,0,0,0.724034358,0.740213911,1.001022905
TCGA-F2-A8YN-01,0.01143072,0.005395249,0,0,0,0.11428308,0,0.013592669,0.040174106,0,0.018201853,0.024105814,0.013852525,0.173713115,0,0.221607933,0.019096425,0.019068897,0.027065746,0,0,0.012619391,0,0.614460024,0.795024856,0.714207523
TCGA-FB-A4P5-01,0.264029946,0,0,0.196806181,0,0.285546192,0,0.123757284,0.06982591,0,0.024222036,0.009058657,0.048233208,0.118326392,0.045996573,0.236265177,0,0.033066845,0.040621616,0,0,0,0,0.820529984,0.687227496,1.495756017
TCGA-FB-A4P6-01,0.039614177,0,0,0.074436354,0,0.229857608,0,0.013803324,0.068824897,0,0.057964447,0,0.040149266,0.012559479,0.012331292,0.205481945,0.013718569,0.0242566,0.141825079,0,0,0,0,0.650786383,0.791869366,0.934823038
TCGA-FB-A545-01,0.027707793,0,0.003864428,0,0,0.088175886,0,0.010246873,0.046398814,0,0,0.040779906,0,0.290676273,0.006055064,0.045623584,0,0,0.035543202,0.011285945,0,0,0,0.70739752,0.717556871,0.60635777
TCGA-FB-A5VM-01,0.050742378,0.016581338,0,0.08093332,0,0.172193067,0,0.038937893,0.096612289,0,0.006596052,0.047539462,0.026089621,0.243016116,0.018250413,0.265994645,0,0.035173701,0.011706318,0.018877882,0,0,0,0.834622684,0.658438466,1.129244495
TCGA-FB-A78T-01,0,0.010674183,0,0.020194964,0,0.166547933,0,0.012064724,0.055169015,0,0.036950642,0.005242767,0.140796288,0.202506548,0.015231499,0.143174564,0.012547856,0.019258956,0.014462398,0.00198545,0,0,0,0.681097876,0.7597645,0.856807786
TCGA-FB-A7DR-01,0.046771295,0,0.001472884,0.019229616,0,0.150060808,0.0016362,0.022107355,0.04778467,0,0.028647848,0.018879189,0.01559604,0.100963378,0.02620103,0.19404518,0,0.049885897,0.094078521,0,0,0.008921647,0,0.515540575,0.861254234,0.826281559
TCGA-FB-AAPP-01,0.038252849,0,0.001424318,0,0,0.160293051,0,0.01548843,0.057477366,0,0.071762274,0.00632333,0.022177138,0.017414365,0.005987665,0.053616877,0.001387589,0,0.01654084,0,0,0,0.03,0.163586278,1.03409887,0.468146092
TCGA-FB-AAPQ-01,0.032588036,0,0.001039726,0.015220922,0,0.085876817,0,0.014218781,0.022331973,0,0.013219191,0.007775831,0.006795651,0.343510053,0.009995205,0.075530854,0,0.004392439,0,0.043066524,0,0,0,0.573197696,0.820664464,0.675562002
TCGA-FB-AAPS-01,0.131968673,0.015450517,0,0.076099585,0,0.282343579,0,0.058068254,0.055813445,0,0.019307766,0.027397771,0.007277204,0.211211687,0.030530875,0.297645731,0,0.018544246,0.052383317,0,0,0.001298461,0,0.825333401,0.678666074,1.285341111
TCGA-FB-AAPU-01,0.037973656,0,0,0.029940672,0,0.199176417,0,0.011092215,0.049909435,0,0.031239655,0,0.006668641,0.019560976,0.004204593,0.129958853,0.027391956,0.038089342,0,0.014866606,0,0,0,0.315461415,0.957207326,0.600073017
TCGA-FB-AAPY-01,0.110070675,0.025279529,0,0.078700022,0,0.253595261,0,0.063623051,0.101168145,0,0.002348799,0.052173344,0.031336225,0.085923006,0.023912917,0.315360066,0.023293293,0.052673547,0.00256704,0.051777161,0,0.009219662,0,0.786513239,0.713752256,1.283021744
TCGA-FB-AAPZ-01,0.044059419,0,0,0.023293382,0,0.172782031,0.006833552,0.050868141,0.033202161,0,0.020769926,0.001753429,0.008331346,0.278640704,0.021707842,0.217468879,0,0.020189382,0.057662711,0,0,0.008567172,0,0.775347302,0.689199196,0.966130076
TCGA-FB-AAQ0-01,0,0.013793502,0,0,0,0.112553556,0,0.010423831,0.083029702,0,0,0.062320681,0.002963808,0.116666189,0.007326411,0.084940034,0,0,0,0.072601785,0,0.002564289,0,0.397005413,0.920766254,0.569183789
TCGA-FB-AAQ1-01,0.007641083,0,0,0.028021933,0,0.131786294,0,0.017399304,0.055280295,0,0.002800316,0.036227848,0.043134748,0.24023346,0.007088461,0.202012678,0,0.002952646,0.039636871,0,0,0,0,0.735204368,0.711353894,0.814215936
TCGA-FB-AAQ2-01,0.073938461,0.01142691,0,0,0,0.093782089,0,0.062232143,0.062402653,0,0.014398012,0,0.014068774,0.157537866,0.010367581,0.090614747,0,0.000277439,0.011678096,0,0,0,0,0.63419743,0.789748251,0.602724772
TCGA-FB-AAQ3-01,0,0.003293025,0,0.044291434,0,0.164824932,0,0.012414134,0.037837389,0,0,0.022754159,0.036123049,0.116919836,0.035785173,0.287642932,0,0.054806774,0.021108048,0.005041795,0,0.000775803,0,0.609505657,0.802418682,0.843618483
TCGA-FB-AAQ6-01,0.008696342,0.024731474,0.006982558,0.005095129,0,0.126870619,0,0.010345697,0.088485865,0,0,0.050751073,0,0.124350043,0.020500708,0.108207549,0,0,0.001734983,0.018824721,0,0.00250441,0,0.44495277,0.895109082,0.598081171
TCGA-H6-8124-01,0.024880741,0,0.002646773,0.006623051,0,0.10108594,0,0.010167629,0.04036464,0,0.018564662,0.010632381,0,0.219326322,0.007915039,0.116177037,0,0,0.022756916,0.01685815,0,0.001774327,0,0.518520636,0.854805953,0.599773609
TCGA-H6-A45N-01,0.067608225,0.009660132,0,0.096323539,0,0.187155912,0,0.045221508,0.034089375,0,0.028069016,0.011228355,0.015141311,0.254064904,0.036142557,0.238909345,0,0.016949014,0.031372278,0.000543125,0,0,0,0.807777504,0.67594009,1.072478596
TCGA-H8-A6C1-01,0.041597132,0.056129589,0,0.03975756,0,0.188018396,0,0.030945617,0.094888936,0,0,0.056636899,0.024917593,0.05267692,0.015548,0.170175156,0.036273618,0.047472289,0.044977059,0.030922327,0,0.017836699,0,0.599337013,0.822254672,0.948773789
TCGA-HV-A5A3-01,0,0.019615066,0,0.001823031,0,0.121650533,0,0.0411972,0.062580413,0,0.026361282,0.028180173,0.003529065,0.173851895,0.008599564,0.113229797,0,0.017167084,0,0.028160259,0,0.00082162,0,0.43097496,0.903604286,0.646766983
TCGA-HV-A5A4-01,0.009840217,0.001649149,0,0,0,0.168537034,0,0.024364562,0.04487602,0,0,0.065975395,0,0.24071215,0.021948599,0.195685022,0,0.018380244,0.033527176,0,0,0,0,0.670289015,0.757756127,0.825495567
TCGA-HV-A5A5-01,0.035857514,0,0.001344621,0.004474097,0,0.250531261,0,0.05093549,0.065238227,0,0.072588518,0,0.035365647,0.126906583,0.022906103,0.197107006,0,0.025099909,0.03140912,0,0,0.003771116,0,0.68727867,0.765523418,0.923535214
TCGA-HV-A5A6-01,0,0.000181213,0.000340696,0.009518345,0,0.119375746,0,0.007546317,0.023935327,0,0.010401591,0.03010487,0.008291657,0.307955447,0.009322855,0.079388699,0,0.017828533,0,0.026734348,0,0.001536647,0,0.702055167,0.718168986,0.65246229
TCGA-HV-A7OL-01,0.263505381,0,0,0.088492375,0,0.170916917,0,0.141099534,0.077731836,0,0,0.089094809,0.018672542,0.166809356,0.05254166,0.209718145,0,0.018187224,0.043216401,0,0,0.015431751,0,0.743229396,0.737689803,1.355417931
TCGA-HV-A7OP-01,0.04801764,0,0.009180324,0.026537512,0,0.086787634,0.012005871,0.0596584,0.017507341,0,0.005400128,0.022289633,0.012232875,0.006682535,0.005436734,0.175430028,0,0,0,0.033645854,0,0.007817883,0.01,0.230697889,0.9923978,0.528630392
TCGA-HV-AA8V-01,0.015765381,0.000271776,0,0.039660999,0,0.106000802,0,0.028655142,0.056915411,0,0.021958358,0.021494722,0.010927016,0.260159492,0.003427975,0.205472361,0.001736862,0.022360806,0.066356306,0,0,0.004736568,0,0.750628742,0.702345795,0.865899977
TCGA-HV-AA8X-01,0,0.010850711,0.007882854,0,0,0.102818399,0,0.023904579,0.044761395,0,0,0.038120409,0.00519402,0.086834633,0.010725894,0.142769707,0.017744142,0.017445822,0.090095231,0,0,0.002726916,0,0.347159714,0.941176151,0.601874712
TCGA-HZ-7289-01,0.028537984,0,0,0.022000737,0,0.120301077,0,0.012203362,0.058882811,0,0,0.074562798,0.008527685,0.075348686,0.001395239,0.05959877,0,0.009929429,0,0.029789478,0,0.000531993,0.02,0.185509171,1.024835916,0.501610048
TCGA-HZ-7918-01,0.065826784,0,0,0.078439449,0,0.401961307,0.016094598,0.066334383,0.06976093,0,0.04706481,0.002483942,0.039109648,0.104831862,0.105261624,0.320419827,0.031739613,0,0.023936442,0,0,0.00987257,0,0.666566047,0.776335928,1.383137789
TCGA-HZ-7919-01,0.011240967,0,0.004271569,0.001469844,0,0.258634338,0.004958907,0.03056523,0.039375629,0,0.018221013,0.019012592,0.029067132,0.049435551,0.04274663,0.183541325,0.019438039,0.031212156,0.106664178,0,0,0,0,0.647512583,0.794324977,0.849855101
TCGA-HZ-7920-01,0.114702388,0,0,0.096354911,0,0.27986657,0.016515894,0,0.033354741,0,0.022531407,0.016318766,0.10172213,0,0.043819705,0.253297934,0.013916878,0.012143203,0.132074418,0,0,0.012905201,0,0.695888707,0.773931986,1.149524145
TCGA-HZ-7922-01,0.050720452,0,0,0.009728463,0,0.258606478,0,0.011757159,0.051734006,0,0.016171216,0.012423952,0.032388851,0.082547215,0.044398735,0.186374943,0.024255753,0.005766339,0.077593854,0,0.000861069,0.01052021,0,0.644223168,0.795781016,0.875848696
TCGA-HZ-7923-01,0.085614264,0,0.018121686,0.059153802,0,0.375148783,0.020354365,0.054969553,0.041629502,0,0.06556428,0,0.087772502,0.014819158,0.018793286,0.318243499,0.072072705,0.07151876,0.138099153,0,0,0.018719346,0,0.769934528,0.738319754,1.460594643
TCGA-HZ-7924-01,0.043071291,0,0.007335856,0.039850871,0,0.270992369,0,0,0.033741574,0,0.051433724,0.007950743,0.021318109,0.002325505,0.011555761,0.218577191,0,0.019366095,0.18105799,0,0,0.000948025,0,0.556838733,0.83924497,0.909525106
TCGA-HZ-7925-01,0.040374058,0,0.001947432,0,0,0.219749498,0,0.013781705,0.057532189,0,0.006461901,0.0181219,0.007795244,0.179300018,0.008798515,0.295624447,0,0.049563027,0.007003969,0.019594468,0.00661555,0.048116029,0,0.554125615,0.834600312,0.980379949
TCGA-HZ-7926-01,0.175415064,0,0,0.05388193,0,0.19383571,0.019373869,0.001916927,0.071080264,0,0.028668242,0,0.025963586,0.044416467,0.007907827,0.171989913,0.016482322,0.066320075,0.029403963,0.003509073,0.007982937,0.004287992,0,0.623640318,0.809443507,0.922436161
TCGA-HZ-8001-01,0.096049086,0,0,0.098885312,0,0.208164739,0,0.043277834,0.044963114,0,0,0.049759512,0.072385601,0.038436351,0.024562124,0.411067439,0.035284025,0.01735626,0.114546288,0,0.00485254,0.021974459,0,0.824730025,0.693875118,1.281564683
TCGA-HZ-8002-01,0.042880555,0,0,0.059794673,0,0.282784293,0,0.023644448,0.013330907,0,0.015812943,0.021413463,0.086295027,0.076156299,0.022117259,0.23679463,0.02051235,0.022627767,0.106246823,0,0,0.007959937,0,0.759578904,0.732728913,1.038371375
TCGA-HZ-8003-01,0.072766153,0,0,0.059849731,0,0.305399724,0.004952474,0.038536631,0.023900483,0,0.028542802,0.020963846,0.052314547,0.200960403,0.057903792,0.268164298,0,0.022878267,0.05371289,0,0,0.016445068,0,0.749331984,0.728100242,1.227291108
TCGA-HZ-8005-01,0.000192271,0,0,0.023865903,0,0.154229418,0.01492581,0.011376946,0.008421259,0,0.05791115,0.01471812,0.007971297,0.158726601,0.078248885,0.231557956,0,0,0.031096171,0,0,0.00805086,0,0.62518861,0.791019341,0.801292649
TCGA-HZ-8315-01,0.006988063,0.00872008,0,0,0,0.284974091,0.006017301,0.05097959,0.014659004,0,0.028345189,0.01393364,0.032151392,0.126049849,0.082522882,0.303797454,0.010340895,0.015128997,0.109517832,0,0.00751906,0.010158014,0,0.617132364,0.805351366,1.111803331
TCGA-HZ-8317-01,0.018792401,0,0,0,0,0.164612993,0,0.010203381,0.028428812,0,0.007756961,0.024515954,0.028704262,0.048700731,0.012855098,0.242429923,0.001017064,0.049234241,0.001224926,0.106678849,0,0.026663718,0,0.556918203,0.836550755,0.771819314
TCGA-HZ-8519-01,0.051588949,0,0.003419683,0.059972959,0,0.243079739,0,0.047068892,0.030753273,0,0.04727737,0.005271472,0.027771884,0.105464459,0.040558652,0.197998958,0.022321418,0,0.079963684,0,0,0,0,0.731625419,0.746002671,0.962511392
TCGA-HZ-8636-01,0.01926634,0,0,0.004591777,0,0.248397399,0,0.026613782,0.019124254,0,0.005803777,0.009566157,0.084087269,0.13659205,0.023357057,0.27975853,0.042710234,0.027756648,0.016823924,0.045742829,0,0.005489414,0,0.809061871,0.682694979,0.995681442
TCGA-HZ-8637-01,0.122497362,0.002092854,0,0.125074486,0,0.259244347,0.043629617,0.093833634,0.13473939,0,0.009833527,0.08847813,0.036199023,0.260459044,0.174960547,0.494356631,0.02092918,0,0.04068202,0,0,0.029222238,0,0.772368342,0.71211658,1.93623203
TCGA-HZ-8638-01,0.029968365,0,0.026371935,0.039345117,0,0.234328685,0,0.048786792,0.026218054,0,0,0.069571128,0.041374195,0.001844405,0.075289014,0.113192548,0,0,0,0.103585861,0,0.039660797,0,0.385764373,0.922953943,0.849536897
TCGA-HZ-A49G-01,0.013350707,0,0.000105899,0.01629968,0,0.241304574,0,0.040639769,0.060748435,0,0.020062983,0.017421983,0.145334985,0.321605679,0.011942569,0.22241534,0,0.038121292,0.035783915,0.013666501,0,0,0,0.837294081,0.647117659,1.19880431
TCGA-HZ-A49H-01,0.054216691,0,0.011758382,0.094232093,0,0.287850909,0.020299935,0.053522526,0.04010632,0,0.007210234,0.010043086,0.050691822,0,0.049868525,0.300136541,0.019593435,0.03452551,0.108801757,0.052756903,0,0.020387202,0,0.716573607,0.760126459,1.21600187
